geoid,year,rho_H,rho_W,In,Out
17031804710,2020,0.0,0.0,0.0,4.0
17031804711,2020,0.0,0.0,0.0,5.0
17031804712,2020,0.0,0.0,0.0,4.0
17031804713,2020,0.0,0.0,0.0,2.0
17031804714,2020,0.0,0.0,0.0,2.0
17031804715,2020,0.0,0.0,0.0,2.0
17031804716,2020,0.0,0.0,0.0,1.0
17031804803,2020,0.0,0.0,0.0,3.0
17031804804,2020,0.0,0.0,0.0,4.0
17031804805,2020,0.0,0.0,0.0,3.0
17031804806,2020,0.0,0.0,0.0,1.0
17031804807,2020,0.0,0.0,0.0,4.0
17031804808,2020,0.0,0.0,0.0,3.0
17031804809,2020,0.0,0.0,0.0,1.0
17031804810,2020,0.0,0.0,0.0,2.0
17031804901,2020,0.0,0.0,0.0,3.0
17031804902,2020,0.0,0.0,0.0,1.0
17031805001,2020,0.0,0.0,0.0,3.0
17031805002,2020,0.0,0.0,0.0,2.0
17031805105,2020,0.0,0.0,0.0,7.0
17031805106,2020,0.0,0.0,0.0,1.0
17031805107,2020,0.0,0.0,0.0,3.0
17031805108,2020,0.0,0.0,0.0,3.0
17031805109,2020,0.0,0.0,0.0,5.0
17031805110,2020,0.0,0.0,0.0,3.0
17031805111,2020,0.0,0.0,0.0,6.0
17031805112,2020,0.0,0.0,0.0,1.0
17031805201,2020,0.0,0.0,0.0,2.0
17031805301,2020,0.0,0.0,0.0,1.0
17031805302,2020,0.0,0.0,0.0,1.0
17031805401,2020,0.0,0.0,0.0,1.0
17031805402,2020,0.0,0.0,0.0,4.0
17031805501,2020,0.0,0.0,0.0,1.0
17031805502,2020,0.0,0.0,0.0,3.0
17031805600,2020,0.0,0.0,0.0,5.0
17031805701,2020,0.0,0.0,0.0,6.0
17031805702,2020,0.0,0.0,0.0,2.0
17031805801,2020,0.0,0.0,0.0,2.0
17031805802,2020,0.0,0.0,0.0,2.0
17031805901,2020,0.0,0.0,0.0,2.0
17031805902,2020,0.0,0.0,0.0,5.0
17031806002,2020,0.0,0.0,0.0,3.0
17031806004,2020,0.0,0.0,0.0,3.0
17031806005,2020,0.0,0.0,0.0,3.0
17031806006,2020,0.0,0.0,0.0,1.0
17031806102,2020,0.0,0.0,0.0,4.0
17031806103,2020,0.0,0.0,0.0,2.0
17031806104,2020,0.0,0.0,0.0,3.0
17031806201,2020,0.0,0.0,0.0,2.0
17031806202,2020,0.0,0.0,0.0,5.0
17031806300,2020,0.0,0.0,0.0,1.0
17031806400,2020,0.0,0.0,0.0,1.0
17031806501,2020,0.0,0.0,0.0,2.0
17031806502,2020,0.0,0.0,0.0,4.0
17031806600,2020,0.0,0.0,0.0,3.0
17031806700,2020,0.0,0.0,0.0,4.0
17031806801,2020,0.0,0.0,0.0,1.0
17031806900,2020,0.0,0.0,0.0,6.0
17031807000,2020,0.0,0.0,0.0,6.0
17031807100,2020,0.0,0.0,0.0,5.0
17031807200,2020,0.0,0.0,0.0,1.0
17031807300,2020,0.0,0.0,0.0,3.0
17031807400,2020,0.0,0.0,0.0,8.0
17031807500,2020,0.0,0.0,0.0,2.0
17031807600,2020,0.0,0.0,0.0,5.0
17031807700,2020,0.0,0.0,0.0,4.0
17031807900,2020,0.0,0.0,0.0,3.0
17031808001,2020,0.0,0.0,0.0,2.0
17031808002,2020,0.0,0.0,0.0,2.0
17031808100,2020,0.0,0.0,0.0,2.0
17031808200,2020,0.0,0.0,0.0,2.0
17031808301,2020,0.0,0.0,0.0,6.0
17031808302,2020,0.0,0.0,0.0,3.0
17031808400,2020,0.0,0.0,0.0,2.0
17031808500,2020,0.0,0.0,0.0,2.0
17031808600,2020,0.0,0.0,0.0,2.0
17031808702,2020,0.0,0.0,0.0,4.0
17031808800,2020,0.0,0.0,0.0,1.0
17031808900,2020,0.0,0.0,0.0,1.0
17031809000,2020,0.0,0.0,0.0,1.0
17031809100,2020,0.0,0.0,0.0,4.0
17031809200,2020,0.0,0.0,0.0,2.0
17031809300,2020,0.0,0.0,0.0,2.0
17031809401,2020,0.0,0.0,0.0,3.0
17031809402,2020,0.0,0.0,0.0,1.0
17031809500,2020,0.0,0.0,0.0,3.0
17031809600,2020,0.0,0.0,0.0,3.0
17031809700,2020,0.0,0.0,0.0,1.0
17031809800,2020,0.0,0.0,0.0,1.0
17031809900,2020,0.0,0.0,0.0,1.0
17031810000,2020,0.0,0.0,0.0,3.0
17031810100,2020,0.0,0.0,0.0,1.0
17031810200,2020,0.0,0.0,0.0,9.0
17031810301,2020,0.0,0.0,0.0,1.0
17031810302,2020,0.0,0.0,0.0,2.0
17031810400,2020,0.0,0.0,0.0,5.0
17031810501,2020,0.0,0.0,0.0,3.0
17031810502,2020,0.0,0.0,0.0,4.0
17031810600,2020,0.0,0.0,0.0,3.0
17031810701,2020,0.0,0.0,0.0,3.0
17031810702,2020,0.0,0.0,0.0,5.0
17031810900,2020,0.0,0.0,0.0,4.0
17031811000,2020,0.0,0.0,0.0,5.0
17031811100,2020,0.0,0.0,0.0,4.0
17031811200,2020,0.0,0.0,0.0,2.0
17031811301,2020,0.0,0.0,0.0,1.0
17031811302,2020,0.0,0.0,0.0,1.0
17031811401,2020,0.0,0.0,0.0,3.0
17031811402,2020,0.0,0.0,0.0,2.0
17031811500,2020,0.0,0.0,0.0,1.0
17031811600,2020,0.0,0.0,0.0,4.0
17031811701,2020,0.0,0.0,0.0,4.0
17031811702,2020,0.0,0.0,0.0,3.0
17031811800,2020,0.0,0.0,0.0,4.0
17031811900,2020,0.0,0.0,0.0,5.0
17031812000,2020,0.0,0.0,0.0,5.0
17031812100,2020,0.0,0.0,0.0,2.0
17031812200,2020,0.0,0.0,0.0,3.0
17031812301,2020,0.0,0.0,0.0,3.0
17031812302,2020,0.0,0.0,0.0,2.0
17031812400,2020,0.0,0.0,0.0,4.0
17031812500,2020,0.0,0.0,0.0,1.0
17031812600,2020,0.0,0.0,0.0,1.0
17031812700,2020,0.0,0.0,0.0,3.0
17031812801,2020,0.0,0.0,0.0,3.0
17031812900,2020,0.0,0.0,0.0,5.0
17031813000,2020,0.0,0.0,0.0,4.0
17031813100,2020,0.0,0.0,0.0,4.0
17031813200,2020,0.0,0.0,0.0,5.0
17031813301,2020,0.0,0.0,0.0,1.0
17031813400,2020,0.0,0.0,0.0,2.0
17031813500,2020,0.0,0.0,0.0,1.0
17031813600,2020,0.0,0.0,0.0,2.0
17031813701,2020,0.0,0.0,0.0,1.0
17031813702,2020,0.0,0.0,0.0,3.0
17031813802,2020,0.0,0.0,0.0,2.0
17031813900,2020,0.0,0.0,0.0,4.0
17031814100,2020,0.0,0.0,0.0,1.0
17031814200,2020,0.0,0.0,0.0,5.0
17031814400,2020,0.0,0.0,0.0,1.0
17031814600,2020,0.0,0.0,0.0,1.0
17031814700,2020,0.0,0.0,0.0,4.0
17031814800,2020,0.0,0.0,0.0,2.0
17031814900,2020,0.0,0.0,0.0,3.0
17031815000,2020,0.0,0.0,0.0,3.0
17031815100,2020,0.0,0.0,0.0,2.0
17031815300,2020,0.0,0.0,0.0,3.0
17031815400,2020,0.0,0.0,0.0,2.0
17031815500,2020,0.0,0.0,0.0,2.0
17031815600,2020,0.0,0.0,0.0,3.0
17031815701,2020,0.0,0.0,0.0,2.0
17031815702,2020,0.0,0.0,0.0,8.0
17031815800,2020,0.0,0.0,0.0,1.0
17031815900,2020,0.0,0.0,0.0,2.0
17031816000,2020,0.0,0.0,0.0,5.0
17031816100,2020,0.0,0.0,0.0,7.0
17031816300,2020,0.0,0.0,0.0,1.0
17031816402,2020,0.0,0.0,0.0,1.0
17031816600,2020,0.0,0.0,0.0,4.0
17031816700,2020,0.0,0.0,0.0,1.0
17031816800,2020,0.0,0.0,0.0,4.0
17031816900,2020,0.0,0.0,0.0,3.0
17031817000,2020,0.0,0.0,0.0,4.0
17031817101,2020,0.0,0.0,0.0,3.0
17031817400,2020,0.0,0.0,0.0,1.0
17031817500,2020,0.0,0.0,0.0,2.0
17031817700,2020,0.0,0.0,0.0,3.0
17031817900,2020,0.0,0.0,0.0,2.0
17031818000,2020,0.0,0.0,0.0,5.0
17031818300,2020,0.0,0.0,0.0,3.0
17031818401,2020,0.0,0.0,0.0,2.0
17031818402,2020,0.0,0.0,0.0,3.0
17031818500,2020,0.0,0.0,0.0,3.0
17031818600,2020,0.0,0.0,0.0,6.0
17031818700,2020,0.0,0.0,0.0,5.0
17031818800,2020,0.0,0.0,0.0,5.0
17031818900,2020,0.0,0.0,0.0,6.0
17031819000,2020,0.0,0.0,0.0,5.0
17031819100,2020,0.0,0.0,0.0,2.0
17031819200,2020,0.0,0.0,0.0,4.0
17031819300,2020,0.0,0.0,0.0,1.0
17031819400,2020,0.0,0.0,0.0,6.0
17031819500,2020,0.0,0.0,0.0,6.0
17031819600,2020,0.0,0.0,0.0,1.0
17031819700,2020,0.0,0.0,0.0,2.0
17031819801,2020,0.0,0.0,0.0,2.0
17031819802,2020,0.0,0.0,0.0,3.0
17031819900,2020,0.0,0.0,0.0,1.0
17031820101,2020,0.0,0.0,0.0,4.0
17031820103,2020,0.0,0.0,0.0,5.0
17031820104,2020,0.0,0.0,0.0,3.0
17031820202,2020,0.0,0.0,0.0,1.0
17031820203,2020,0.0,0.0,0.0,1.0
17031820204,2020,0.0,0.0,0.0,4.0
17031820300,2020,0.0,0.0,0.0,4.0
17031820501,2020,0.0,0.0,0.0,4.0
17031820502,2020,0.0,0.0,0.0,4.0
17031820603,2020,0.0,0.0,0.0,1.0
17031820604,2020,0.0,0.0,0.0,5.0
17031820605,2020,0.0,0.0,0.0,5.0
17031820606,2020,0.0,0.0,0.0,4.0
17031820700,2020,0.0,0.0,0.0,6.0
17031820800,2020,0.0,0.0,0.0,2.0
17031820901,2020,0.0,0.0,0.0,1.0
17031820902,2020,0.0,0.0,0.0,4.0
17031821001,2020,0.0,0.0,0.0,2.0
17031821002,2020,0.0,0.0,0.0,5.0
17031821101,2020,0.0,0.0,0.0,6.0
17031821102,2020,0.0,0.0,0.0,3.0
17031821200,2020,0.0,0.0,0.0,4.0
17031821300,2020,0.0,0.0,0.0,4.0
17031821401,2020,0.0,0.0,0.0,6.0
17031821402,2020,0.0,0.0,0.0,3.0
17031821500,2020,0.0,0.0,0.0,3.0
17031821600,2020,0.0,0.0,0.0,3.0
17031821700,2020,0.0,0.0,0.0,4.0
17031821800,2020,0.0,0.0,0.0,1.0
17031821900,2020,0.0,0.0,0.0,3.0
17031822000,2020,0.0,0.0,0.0,4.0
17031822101,2020,0.0,0.0,0.0,3.0
17031822102,2020,0.0,0.0,0.0,3.0
17031822301,2020,0.0,0.0,0.0,4.0
17031822302,2020,0.0,0.0,0.0,4.0
17031822400,2020,0.0,0.0,0.0,3.0
17031822500,2020,0.0,0.0,0.0,2.0
17031822601,2020,0.0,0.0,0.0,4.0
17031822602,2020,0.0,0.0,0.0,5.0
17031822701,2020,0.0,0.0,0.0,3.0
17031822702,2020,0.0,0.0,0.0,4.0
17031822801,2020,0.0,0.0,0.0,3.0
17031822802,2020,0.0,0.0,0.0,5.0
17031822900,2020,0.0,0.0,0.0,1.0
17031823002,2020,0.0,0.0,0.0,9.0
17031823101,2020,0.0,0.0,0.0,1.0
17031823102,2020,0.0,0.0,0.0,1.0
17031823200,2020,0.0,0.0,0.0,7.0
17031823302,2020,0.0,0.0,0.0,3.0
17031823303,2020,0.0,0.0,0.0,4.0
17031823304,2020,0.0,0.0,0.0,5.0
17031823400,2020,0.0,0.0,0.0,4.0
17031823500,2020,0.0,0.0,0.0,3.0
17031823602,2020,0.0,0.0,0.0,5.0
17031823603,2020,0.0,0.0,0.0,1.0
17031823604,2020,0.0,0.0,0.0,1.0
17031823605,2020,0.0,0.0,0.0,4.0
17031823702,2020,0.0,0.0,0.0,4.0
17031823703,2020,0.0,0.0,0.0,5.0
17031823801,2020,0.0,0.0,0.0,10.0
17031823803,2020,0.0,0.0,0.0,6.0
17031823805,2020,0.0,0.0,0.0,2.0
17031823806,2020,0.0,0.0,0.0,2.0
17031823901,2020,0.0,0.0,0.0,2.0
17031823904,2020,0.0,0.0,0.0,1.0
17031824003,2020,0.0,0.0,0.0,4.0
17031824004,2020,0.0,0.0,0.0,4.0
17031824005,2020,0.0,0.0,0.0,2.0
17031824006,2020,0.0,0.0,0.0,5.0
17031824105,2020,0.0,0.0,0.0,5.0
17031824106,2020,0.0,0.0,0.0,4.0
17031824107,2020,0.0,0.0,0.0,9.0
17031824113,2020,0.0,0.0,0.0,4.0
17031824114,2020,0.0,0.0,0.0,5.0
17031824115,2020,0.0,0.0,0.0,1.0
17031824116,2020,0.0,0.0,0.0,4.0
17031824119,2020,0.0,0.0,0.0,3.0
17031824121,2020,0.0,0.0,0.0,4.0
17031824122,2020,0.0,0.0,0.0,3.0
17031824123,2020,0.0,0.0,0.0,5.0
17031824124,2020,0.0,0.0,0.0,2.0
17031824125,2020,0.0,0.0,0.0,2.0
17031824126,2020,0.0,0.0,0.0,4.0
17031824127,2020,0.0,0.0,0.0,1.0
17031824128,2020,0.0,0.0,0.0,5.0
17031824129,2020,0.0,0.0,0.0,3.0
17031824300,2020,0.0,0.0,0.0,1.0
17031824400,2020,0.0,0.0,0.0,2.0
17031824503,2020,0.0,0.0,0.0,7.0
17031824505,2020,0.0,0.0,0.0,11.0
17031824507,2020,0.0,0.0,0.0,5.0
17031824508,2020,0.0,0.0,0.0,5.0
17031824509,2020,0.0,0.0,0.0,3.0
17031824601,2020,0.0,0.0,0.0,8.0
17031824602,2020,0.0,0.0,0.0,6.0
17031824701,2020,0.0,0.0,0.0,3.0
17031824702,2020,0.0,0.0,0.0,2.0
17031824800,2020,0.0,0.0,0.0,5.0
17031824900,2020,0.0,0.0,0.0,1.0
17031825000,2020,0.0,0.0,0.0,3.0
17031825200,2020,0.0,0.0,0.0,3.0
17031825302,2020,0.0,0.0,0.0,5.0
17031825303,2020,0.0,0.0,0.0,4.0
17031825400,2020,0.0,0.0,0.0,3.0
17031825501,2020,0.0,0.0,0.0,3.0
17031825503,2020,0.0,0.0,0.0,3.0
17031825504,2020,0.0,0.0,0.0,2.0
17031825505,2020,0.0,0.0,0.0,3.0
17031825600,2020,0.0,0.0,0.0,3.0
17031825700,2020,0.0,0.0,0.0,2.0
17031825801,2020,0.0,0.0,0.0,3.0
17031825802,2020,0.0,0.0,0.0,2.0
17031825803,2020,0.0,0.0,0.0,1.0
17031825900,2020,0.0,0.0,0.0,1.0
17031826000,2020,0.0,0.0,0.0,3.0
17031826100,2020,0.0,0.0,0.0,4.0
17031826201,2020,0.0,0.0,0.0,3.0
17031826202,2020,0.0,0.0,0.0,3.0
17031826303,2020,0.0,0.0,0.0,4.0
17031826304,2020,0.0,0.0,0.0,2.0
17031826401,2020,0.0,0.0,0.0,1.0
17031826500,2020,0.0,0.0,0.0,1.0
17031826600,2020,0.0,0.0,0.0,4.0
17031826700,2020,0.0,0.0,0.0,3.0
17031826800,2020,0.0,0.0,0.0,1.0
17031826901,2020,0.0,0.0,0.0,1.0
17031827000,2020,0.0,0.0,0.0,2.0
17031827100,2020,0.0,0.0,0.0,3.0
17031827200,2020,0.0,0.0,0.0,3.0
17031827300,2020,0.0,0.0,0.0,1.0
17031827400,2020,0.0,0.0,0.0,2.0
17031827500,2020,0.0,0.0,0.0,3.0
17031827600,2020,0.0,0.0,0.0,2.0
17031827700,2020,0.0,0.0,0.0,2.0
17031827801,2020,0.0,0.0,0.0,9.0
17031827802,2020,0.0,0.0,0.0,1.0
17031827804,2020,0.0,0.0,0.0,2.0
17031827901,2020,0.0,0.0,0.0,1.0
17031827902,2020,0.0,0.0,0.0,4.0
17031828000,2020,0.0,0.0,0.0,2.0
17031828100,2020,0.0,0.0,0.0,5.0
17031828201,2020,0.0,0.0,0.0,6.0
17031828202,2020,0.0,0.0,0.0,4.0
17031828300,2020,0.0,0.0,0.0,5.0
17031828401,2020,0.0,0.0,0.0,6.0
17031828402,2020,0.0,0.0,0.0,1.0
17031828504,2020,0.0,0.0,0.0,4.0
17031828505,2020,0.0,0.0,0.0,2.0
17031828507,2020,0.0,0.0,0.0,2.0
17031828508,2020,0.0,0.0,0.0,5.0
17031828601,2020,0.0,0.0,0.0,6.0
17031828602,2020,0.0,0.0,0.0,5.0
17031828701,2020,0.0,0.0,0.0,2.0
17031828702,2020,0.0,0.0,0.0,3.0
17031828801,2020,0.0,0.0,0.0,4.0
17031828802,2020,0.0,0.0,0.0,2.0
17031829100,2020,0.0,0.0,0.0,1.0
17031829200,2020,0.0,0.0,0.0,5.0
17031829301,2020,0.0,0.0,0.0,2.0
17031829302,2020,0.0,0.0,0.0,1.0
17031829402,2020,0.0,0.0,0.0,2.0
17031829500,2020,0.0,0.0,0.0,2.0
17031829600,2020,0.0,0.0,0.0,4.0
17031829700,2020,0.0,0.0,0.0,4.0
17031829800,2020,0.0,0.0,0.0,5.0
17031829902,2020,0.0,0.0,0.0,6.0
17031829903,2020,0.0,0.0,0.0,3.0
17031829904,2020,0.0,0.0,0.0,1.0
17031830001,2020,0.0,0.0,0.0,3.0
17031830003,2020,0.0,0.0,0.0,3.0
17031830004,2020,0.0,0.0,0.0,4.0
17031830005,2020,0.0,0.0,0.0,3.0
17031830006,2020,0.0,0.0,0.0,1.0
17031830007,2020,0.0,0.0,0.0,1.0
17031830100,2020,0.0,0.0,0.0,2.0
17031830201,2020,0.0,0.0,0.0,1.0
17031830202,2020,0.0,0.0,0.0,3.0
17031830300,2020,0.0,0.0,0.0,5.0
17031830400,2020,0.0,0.0,0.0,2.0
17031830500,2020,0.0,0.0,0.0,1.0
17031830600,2020,0.0,0.0,0.0,2.0
17031830700,2020,0.0,0.0,0.0,2.0
17031830900,2020,0.0,0.0,0.0,3.0
17031831000,2020,0.0,0.0,0.0,5.0
17031831100,2020,0.0,0.0,0.0,7.0
17031831200,2020,0.0,0.0,0.0,6.0
17031831400,2020,0.0,0.0,0.0,2.0
17031831500,2020,0.0,0.0,0.0,1.0
17031831600,2020,0.0,0.0,0.0,5.0
17031831800,2020,0.0,0.0,0.0,3.0
17031831900,2020,0.0,0.0,0.0,6.0
17031832000,2020,0.0,0.0,0.0,1.0
17031832100,2020,0.0,0.0,0.0,3.0
17031832200,2020,0.0,0.0,0.0,3.0
17031832300,2020,0.0,0.0,0.0,2.0
17031832400,2020,0.0,0.0,0.0,1.0
17031832500,2020,0.0,0.0,0.0,3.0
17031832600,2020,0.0,0.0,0.0,7.0
17031833000,2020,0.0,0.0,0.0,5.0
17031833100,2020,0.0,0.0,0.0,8.0
17031833300,2020,0.0,0.0,0.0,4.0
17031833900,2020,0.0,0.0,0.0,2.0
17031834200,2020,0.0,0.0,0.0,1.0
17031834300,2020,0.0,0.0,0.0,2.0
17031834400,2020,0.0,0.0,0.0,4.0
17031834700,2020,0.0,0.0,0.0,1.0
17031835000,2020,0.0,0.0,0.0,3.0
17031835100,2020,0.0,0.0,0.0,2.0
17031835200,2020,0.0,0.0,0.0,2.0
17031835800,2020,0.0,0.0,0.0,1.0
17031836200,2020,0.0,0.0,0.0,2.0
17031836400,2020,0.0,0.0,0.0,1.0
17031836500,2020,0.0,0.0,0.0,2.0
17031836600,2020,0.0,0.0,0.0,2.0
17031836700,2020,0.0,0.0,0.0,3.0
17031837000,2020,0.0,0.0,0.0,1.0
17031837100,2020,0.0,0.0,0.0,2.0
17031837300,2020,0.0,0.0,0.0,1.0
17031837400,2020,0.0,0.0,0.0,1.0
17031837800,2020,0.0,0.0,0.0,4.0
17031838000,2020,0.0,0.0,0.0,1.0
17031838100,2020,0.0,0.0,0.0,1.0
17031838200,2020,0.0,0.0,0.0,3.0
17031838700,2020,0.0,0.0,0.0,1.0
17031838800,2020,0.0,0.0,0.0,3.0
17031839000,2020,0.0,0.0,0.0,4.0
17031839100,2020,0.0,0.0,0.0,6.0
17031839500,2020,0.0,0.0,0.0,2.0
17031839700,2020,0.0,0.0,0.0,5.0
17031839800,2020,0.0,0.0,0.0,5.0
17031839900,2020,0.0,0.0,0.0,4.0
17031840000,2020,0.0,0.0,0.0,3.0
17031840100,2020,0.0,0.0,0.0,1.0
17031840200,2020,0.0,0.0,0.0,2.0
17031840300,2020,0.0,0.0,0.0,1.0
17031840400,2020,0.0,0.0,0.0,2.0
17031840700,2020,0.0,0.0,0.0,2.0
17031841100,2020,0.0,0.0,0.0,4.0
17031841200,2020,0.0,0.0,0.0,6.0
17031841300,2020,0.0,0.0,0.0,2.0
17031841500,2020,0.0,0.0,0.0,1.0
17031841700,2020,0.0,0.0,0.0,1.0
17031841900,2020,0.0,0.0,0.0,6.0
17031842000,2020,0.0,0.0,0.0,1.0
17031842100,2020,0.0,0.0,0.0,4.0
17031842200,2020,0.0,0.0,0.0,4.0
17031842300,2020,0.0,0.0,0.0,3.0
17031842400,2020,0.0,0.0,0.0,1.0
17031842600,2020,0.0,0.0,0.0,3.0
17031842800,2020,0.0,0.0,0.0,2.0
17031842900,2020,0.0,0.0,0.0,3.0
17031843200,2020,0.0,0.0,0.0,1.0
17031843500,2020,0.0,0.0,0.0,1.0
17031843600,2020,0.0,0.0,0.0,2.0
17031843700,2020,0.0,0.0,0.0,1.0
17031843900,2020,0.0,0.0,0.0,1.0
17031844700,2020,0.0,0.0,0.0,2.0
17033880400,2020,0.0,0.0,0.0,1.0
17035972500,2020,0.0,0.0,0.0,2.0
17035972600,2020,0.0,0.0,0.0,1.0
17037000100,2020,0.0,0.0,0.0,6.0
17037000200,2020,0.0,0.0,0.0,1.0
17037000300,2020,0.0,0.0,0.0,1.0
17037000401,2020,0.0,0.0,0.0,3.0
17037000402,2020,0.0,0.0,0.0,2.0
17037000500,2020,0.0,0.0,0.0,2.0
17037000600,2020,0.0,0.0,0.0,1.0
17037000800,2020,0.0,0.0,0.0,2.0
17037000900,2020,0.0,0.0,0.0,1.0
17037001002,2020,0.0,0.0,0.0,4.0
17037001004,2020,0.0,0.0,0.0,2.0
17037001300,2020,0.0,0.0,0.0,1.0
17037001400,2020,0.0,0.0,0.0,6.0
17037001500,2020,0.0,0.0,0.0,1.0
17037001600,2020,0.0,0.0,0.0,1.0
17037001700,2020,0.0,0.0,0.0,1.0
17037002000,2020,0.0,0.0,0.0,1.0
17037002100,2020,0.0,0.0,0.0,1.0
17037002200,2020,0.0,0.0,0.0,1.0
17039971400,2020,0.0,0.0,0.0,1.0
17039971500,2020,0.0,0.0,0.0,1.0
17039971600,2020,0.0,0.0,0.0,1.0
17039971700,2020,0.0,0.0,0.0,1.0
17039971800,2020,0.0,0.0,0.0,1.0
17041952200,2020,0.0,0.0,0.0,1.0
17041952300,2020,0.0,0.0,0.0,1.0
17043840101,2020,0.0,0.0,0.0,6.0
17043840102,2020,0.0,0.0,0.0,6.0
17043840103,2020,0.0,0.0,0.0,1.0
17043840104,2020,0.0,0.0,0.0,4.0
17043840201,2020,0.0,0.0,0.0,7.0
17043840202,2020,0.0,0.0,0.0,6.0
17043840303,2020,0.0,0.0,0.0,3.0
17043840304,2020,0.0,0.0,0.0,4.0
17043840600,2020,0.0,0.0,0.0,4.0
17043840703,2020,0.0,0.0,0.0,3.0
17043840704,2020,0.0,0.0,0.0,5.0
17043840705,2020,0.0,0.0,0.0,5.0
17043840706,2020,0.0,0.0,0.0,1.0
17043840801,2020,0.0,0.0,0.0,1.0
17043840802,2020,0.0,0.0,0.0,7.0
17043840901,2020,0.0,0.0,0.0,3.0
17043840904,2020,0.0,0.0,0.0,5.0
17043840906,2020,0.0,0.0,0.0,2.0
17043840908,2020,0.0,0.0,0.0,2.0
17043840910,2020,0.0,0.0,0.0,3.0
17043840911,2020,0.0,0.0,0.0,3.0
17043841002,2020,0.0,0.0,0.0,2.0
17043841003,2020,0.0,0.0,0.0,2.0
17043841004,2020,0.0,0.0,0.0,1.0
17043841102,2020,0.0,0.0,0.0,4.0
17043841103,2020,0.0,0.0,0.0,2.0
17043841104,2020,0.0,0.0,0.0,7.0
17043841108,2020,0.0,0.0,0.0,5.0
17043841109,2020,0.0,0.0,0.0,5.0
17043841110,2020,0.0,0.0,0.0,2.0
17043841111,2020,0.0,0.0,0.0,3.0
17043841112,2020,0.0,0.0,0.0,2.0
17043841113,2020,0.0,0.0,0.0,2.0
17043841114,2020,0.0,0.0,0.0,5.0
17043841204,2020,0.0,0.0,0.0,2.0
17043841205,2020,0.0,0.0,0.0,4.0
17043841206,2020,0.0,0.0,0.0,8.0
17043841208,2020,0.0,0.0,0.0,3.0
17043841209,2020,0.0,0.0,0.0,3.0
17043841210,2020,0.0,0.0,0.0,1.0
17043841307,2020,0.0,0.0,0.0,8.0
17043841308,2020,0.0,0.0,0.0,4.0
17043841310,2020,0.0,0.0,0.0,2.0
17043841312,2020,0.0,0.0,0.0,3.0
17043841313,2020,0.0,0.0,0.0,4.0
17043841314,2020,0.0,0.0,0.0,8.0
17043841315,2020,0.0,0.0,0.0,4.0
17043841316,2020,0.0,0.0,0.0,3.0
17043841318,2020,0.0,0.0,0.0,7.0
17043841320,2020,0.0,0.0,0.0,3.0
17043841321,2020,0.0,0.0,0.0,3.0
17043841322,2020,0.0,0.0,0.0,3.0
17043841325,2020,0.0,0.0,0.0,4.0
17043841326,2020,0.0,0.0,0.0,2.0
17043841327,2020,0.0,0.0,0.0,4.0
17043841401,2020,0.0,0.0,0.0,5.0
17043841403,2020,0.0,0.0,0.0,2.0
17043841404,2020,0.0,0.0,0.0,2.0
17043841501,2020,0.0,0.0,0.0,2.0
17043841503,2020,0.0,0.0,0.0,1.0
17043841603,2020,0.0,0.0,0.0,5.0
17043841604,2020,0.0,0.0,0.0,6.0
17043841605,2020,0.0,0.0,0.0,4.0
17043841606,2020,0.0,0.0,0.0,2.0
17043841607,2020,0.0,0.0,0.0,3.0
17043841704,2020,0.0,0.0,0.0,7.0
17043841705,2020,0.0,0.0,0.0,4.0
17043841706,2020,0.0,0.0,0.0,5.0
17043841707,2020,0.0,0.0,0.0,4.0
17043841708,2020,0.0,0.0,0.0,8.0
17043841801,2020,0.0,0.0,0.0,8.0
17043841802,2020,0.0,0.0,0.0,2.0
17043841901,2020,0.0,0.0,0.0,1.0
17043841902,2020,0.0,0.0,0.0,3.0
17043842000,2020,0.0,0.0,0.0,3.0
17043842100,2020,0.0,0.0,0.0,3.0
17043842200,2020,0.0,0.0,0.0,1.0
17043842300,2020,0.0,0.0,0.0,5.0
17043842400,2020,0.0,0.0,0.0,4.0
17043842500,2020,0.0,0.0,0.0,4.0
17043842601,2020,0.0,0.0,0.0,4.0
17043842602,2020,0.0,0.0,0.0,5.0
17043842603,2020,0.0,0.0,0.0,4.0
17043842604,2020,0.0,0.0,0.0,4.0
17043842605,2020,0.0,0.0,0.0,7.0
17043842702,2020,0.0,0.0,0.0,3.0
17043842703,2020,0.0,0.0,0.0,7.0
17043842704,2020,0.0,0.0,0.0,8.0
17043842706,2020,0.0,0.0,0.0,5.0
17043842708,2020,0.0,0.0,0.0,1.0
17043842709,2020,0.0,0.0,0.0,2.0
17043842710,2020,0.0,0.0,0.0,2.0
17043842711,2020,0.0,0.0,0.0,3.0
17043842800,2020,0.0,0.0,0.0,3.0
17043842900,2020,0.0,0.0,0.0,6.0
17043843000,2020,0.0,0.0,0.0,3.0
17043843100,2020,0.0,0.0,0.0,4.0
17043843200,2020,0.0,0.0,0.0,6.0
17043843301,2020,0.0,0.0,0.0,6.0
17043843302,2020,0.0,0.0,0.0,3.0
17043843400,2020,0.0,0.0,0.0,1.0
17043843500,2020,0.0,0.0,0.0,5.0
17043843601,2020,0.0,0.0,0.0,3.0
17043843700,2020,0.0,0.0,0.0,3.0
17043843800,2020,0.0,0.0,0.0,2.0
17043843900,2020,0.0,0.0,0.0,2.0
17043844001,2020,0.0,0.0,0.0,2.0
17043844002,2020,0.0,0.0,0.0,4.0
