geoid,rhoH_2020,rhoH_2021,drhoH,rhoW_2020,rhoW_2021,drhoW,In_2020,In_2021,dIn,Out_2020
19153011305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
19153011702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
19153011703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19155021400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19155021502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19155021602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19155030402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19157370300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19157370400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19157370500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19161080300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163010103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163010104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
19163010300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163010402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163010700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163010800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
19163010900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163011100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163011200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163011600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
19163011700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
19163012200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
19163012501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163012502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163012701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163012702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163012801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163012802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
19163012902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163013000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163013300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163013500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163013600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19163013702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
19163013705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
19163013706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
19165960200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19165960400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19167070200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19167070400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19167070602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
19167070702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19169000600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19169000900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19169001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19169001302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19169001304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19169010300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19169010400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19169010600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19171290200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19171290400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19171290500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19173180200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19175190400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
19177950100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
19179960100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19179960300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
19179960400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
19179960500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19179960600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19179960900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19179961100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19181021200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19183960101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19183960200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19183960300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19183960400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19185070300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19187000600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19189680100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19189680200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19189680300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19191950200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19191950400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19193000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19193000300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19193000400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
19193000800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19193001801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19193002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
19193002102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19193003100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19193003500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19195690300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
20005081900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20013480800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
20015020800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20021958400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20021958600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20035493600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20045000604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20045000701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20045000704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20045000801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
20045001400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20051072801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20051073000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
20055960600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20059954101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20059954400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20059954500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20061000601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20061000602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
20061000801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20075958600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091050200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091050400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091051000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091051700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091051803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091051805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091051807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091052201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091052306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091052417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091052422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
20091052423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091052505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091052610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091052611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091052701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091052804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091052806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091053004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091053008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091053108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091053202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091053413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091053429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20091053431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
20099950600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20107955102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20113788400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20121100500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20121100601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20125950300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20127963700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20135956300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20153950600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20155000200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20155001400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20161000202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20161000303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20161000601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20161000801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20161000900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20169000200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20173002800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20173004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
20173005100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20173005700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20173007101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20173007201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20173007206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20173007207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20173007302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20173007701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
20173009200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20173009603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20173009803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20173009902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20173010003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20177000600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20177001300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20177001900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20177003100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
20177003402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20177003601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20193953100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20209041300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20209044102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20209044301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20209044303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20209044804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21001970300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21001970402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21003920200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21003920400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21005950201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21005950202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21005950400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21009950100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21009950402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21009950701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21009950702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21009950800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21011970201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21011970202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21011970300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21013960200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21013960600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21015070101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21015070102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21015070201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21015070202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21015070301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21015070305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21015070316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21015070318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21015070403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21015070404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21015070407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21015070503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21015070505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21015070506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21015070601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21015070604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21015070605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21015070606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21015070607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21017030101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21017030102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21017030201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21019030600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21019031004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21021930100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
21021930300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21021930700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21023950300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21025920301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21025920500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21025920700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21027960100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21027960200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21029020101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21029020201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21029020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
21029020300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21029020402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
21029020501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21029020601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
21029020703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21029020704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21029021102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21029021104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21033920200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21035010100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21035010303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21035010304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21035010400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21035010602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21037050100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21037050400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21037051300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21037052001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21037052100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21037052301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
21037052800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21037052900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21037053301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21039960300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21041950200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21041950300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21043960200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21043960400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21043960500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21043960601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
21045950200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21045950302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21045950400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21045950500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21047200200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21047200300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21047200500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21047200600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21047200700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21047200800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21047200902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21047201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21047201303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21047201304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21047201503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21049020101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21049020103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21049020105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21049020106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21049020201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21049020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21049020400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21049020600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21051950100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21051950400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21053970100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21055930200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21059000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21059000300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21059000500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21059000600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
21059000700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21059000800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21059000900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21059001100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21059001200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21059001300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21059001402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21059001501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21059001502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21059001602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21059001701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21059001703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21061920402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21063920102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21065920202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21065920301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21065920302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21067000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21067000102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
